module(equipment),timestamp,localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy,suspicious_reason,accum_diff
15(예비건조기),2025-03-09 10:23:05,2025-03-09 02:23:05,1,218.38,210.75,217.35,371.62,370.73,377.34,6.8,15.53,13.27,2037.76,97.58,91.28,93.9,404.21,11184549,accumActiveEnergy decreased,-3034.0
15(예비건조기),2025-03-09 10:23:10,2025-03-09 02:23:10,1,212.1,210.75,210.43,366.19,364.75,365.91,15.54,14.36,27.69,3239.6,96.59,94.61,98.44,927.8,11184553,accumActiveEnergy decreased,-3035.0
15(예비건조기),2025-03-09 10:23:15,2025-03-09 02:23:15,1,217.64,210.96,210.94,371.17,365.37,371.16,13.49,28.55,29.22,4032.11,99.81,90.64,96.91,504.71,11184559,accumActiveEnergy decreased,-3033.0
15(예비건조기),2025-03-09 10:23:20,2025-03-09 02:23:20,1,210.92,212.94,211.57,367.06,367.63,365.88,9.12,19.73,18.6,2683.21,86.87,92.94,95.73,705.3,11184563,accumActiveEnergy decreased,-3033.0
15(예비건조기),2025-03-09 10:23:25,2025-03-09 02:23:25,1,219.63,213.84,213.15,375.39,369.77,374.79,19.84,21.37,16.67,3328.36,90.6,90.85,94.6,576.7,11184567,accumActiveEnergy decreased,-3033.0
15(예비건조기),2025-03-09 10:23:30,2025-03-09 02:23:30,1,213.35,213.77,215.8,369.89,372.01,371.65,10.41,5.14,12.59,1610.21,86.11,91.45,85.58,325.61,11184569,accumActiveEnergy decreased,-3035.0
15(예비건조기),2025-03-09 10:23:35,2025-03-09 02:23:35,1,214.05,217.72,211.78,373.91,371.95,368.77,27.7,10.1,29.52,3834.56,95.55,86.49,90.86,1146.07,11184575,accumActiveEnergy decreased,-3033.0
15(예비건조기),2025-03-09 10:23:40,2025-03-09 02:23:40,1,218.73,218.1,218.89,378.29,378.43,378.98,21.3,28.55,13.36,3682.53,94.75,95.09,96.54,548.18,11184580,accumActiveEnergy decreased,-3032.0
15(예비건조기),2025-03-09 10:23:45,2025-03-09 02:23:45,1,215.7,215.67,216.71,373.56,374.44,374.47,29.92,8.65,27.33,3797.67,91.83,87.24,90.84,754.19,11184585,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:23:50,2025-03-09 02:23:50,1,216.91,218.65,210.65,377.2,371.77,370.26,20.39,21.27,15.62,3297.13,92.53,94.72,96.4,550.23,11184590,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:23:55,2025-03-09 02:23:55,1,219.4,212.03,218.5,373.62,372.84,379.23,16.61,23.81,28.95,4005.21,89.19,91.09,93.87,421.67,11184595,accumActiveEnergy decreased,-3030.0
15(예비건조기),2025-03-09 10:24:00,2025-03-09 02:24:00,1,214.95,217.09,214.33,374.15,373.61,371.76,18.2,7.17,10.89,2080.28,87.6,94.61,93.37,609.91,11184598,accumActiveEnergy decreased,-3032.0
15(예비건조기),2025-03-09 10:24:05,2025-03-09 02:24:05,1,217.67,217.98,213.65,377.27,373.79,373.52,11.5,23.58,17.96,3061.43,94.6,99.61,85.64,784.41,11184602,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:24:10,2025-03-09 02:24:10,1,212.09,216.8,211.01,371.42,370.48,366.41,25.33,20.55,15.27,3479.9,93.44,97.88,89.97,902.6,11184607,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:24:15,2025-03-09 02:24:15,1,211.88,216.28,215.45,370.78,373.88,370.06,5.13,22.78,19.88,2745.96,92.96,95.71,89.9,491.23,11184611,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:24:20,2025-03-09 02:24:20,1,216.65,215.87,219.13,374.56,376.71,377.39,10.59,27.41,7.53,2629.39,94.56,99.08,87.79,562.64,11184615,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:24:25,2025-03-09 02:24:25,1,210.05,215.09,214.77,368.17,372.26,367.9,23.64,25.49,27.91,4385.0,93.02,85.83,88.92,1242.39,11184621,accumActiveEnergy decreased,-3030.0
15(예비건조기),2025-03-09 10:24:30,2025-03-09 02:24:30,1,214.73,211.28,211.25,368.93,365.91,368.9,23.85,20.08,20.89,3673.78,91.99,87.72,96.22,526.34,11184626,accumActiveEnergy decreased,-3029.0
15(예비건조기),2025-03-09 10:24:35,2025-03-09 02:24:35,1,218.61,218.0,218.85,378.1,378.31,378.84,9.41,17.73,22.13,2870.3,85.71,91.56,87.64,654.02,11184630,accumActiveEnergy decreased,-3029.0
15(예비건조기),2025-03-09 10:24:40,2025-03-09 02:24:40,1,216.81,213.76,212.03,372.87,368.74,371.38,24.37,29.74,27.08,4635.8,90.63,94.75,85.17,1083.48,11184636,accumActiveEnergy decreased,-3027.0
15(예비건조기),2025-03-09 10:24:45,2025-03-09 02:24:45,1,210.88,211.08,218.16,365.42,371.72,371.55,9.73,20.89,16.42,2678.76,93.88,92.55,89.41,609.0,11184640,accumActiveEnergy decreased,-3027.0
15(예비건조기),2025-03-09 10:24:50,2025-03-09 02:24:50,1,216.81,212.95,212.85,372.17,368.74,372.08,22.85,27.54,20.95,4073.88,98.99,88.62,86.86,431.48,11184646,accumActiveEnergy decreased,-3026.0
15(예비건조기),2025-03-09 10:24:55,2025-03-09 02:24:55,1,219.25,217.17,217.12,377.95,376.1,377.9,8.89,22.43,27.39,3404.61,90.24,98.82,88.11,848.97,11184650,accumActiveEnergy decreased,-3026.0
15(예비건조기),2025-03-09 10:25:00,2025-03-09 02:25:00,1,215.21,211.63,219.46,369.64,373.33,376.42,5.05,5.7,17.98,1663.62,97.52,93.46,85.41,329.08,11184653,accumActiveEnergy decreased,-3028.0
15(예비건조기),2025-03-09 10:25:05,2025-03-09 02:25:05,1,215.94,212.32,212.71,370.87,368.08,371.21,11.05,5.2,15.74,1823.49,93.05,92.12,85.92,492.43,11184655,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:25:10,2025-03-09 02:25:10,1,212.89,219.58,219.62,374.52,380.34,374.56,5.59,8.45,17.07,1811.86,95.94,99.84,86.78,223.4,11184658,accumActiveEnergy decreased,-3035.0
15(예비건조기),2025-03-09 10:25:15,2025-03-09 02:25:15,1,216.07,219.37,213.23,377.09,374.63,371.77,20.25,7.27,19.41,2696.0,86.89,88.01,94.88,612.21,11184662,accumActiveEnergy decreased,-3036.0
15(예비건조기),2025-03-09 10:25:20,2025-03-09 02:25:20,1,219.79,213.74,212.41,375.44,369.05,374.29,6.68,23.51,16.43,2662.25,89.3,90.97,87.37,754.94,11184665,accumActiveEnergy decreased,-3037.0
15(예비건조기),2025-03-09 10:25:25,2025-03-09 02:25:25,1,212.88,216.95,218.66,372.23,377.24,373.71,25.69,11.24,15.07,2987.54,95.82,94.39,99.93,662.44,11184669,accumActiveEnergy decreased,-3038.0
15(예비건조기),2025-03-09 10:25:30,2025-03-09 02:25:30,1,218.84,217.61,213.04,377.96,372.94,374.01,18.11,28.55,8.52,3197.15,95.83,96.77,87.06,609.76,11184674,accumActiveEnergy decreased,-3037.0
15(예비건조기),2025-03-09 10:25:35,2025-03-09 02:25:35,1,216.86,210.83,217.87,370.38,371.25,376.48,9.35,14.88,25.85,2879.31,86.81,92.77,93.78,832.18,11184678,accumActiveEnergy decreased,-3037.0
15(예비건조기),2025-03-09 10:25:40,2025-03-09 02:25:40,1,217.68,213.66,217.53,373.54,373.42,376.9,13.36,29.49,9.63,3014.58,88.15,99.52,86.45,341.44,11184682,accumActiveEnergy decreased,-3036.0
15(예비건조기),2025-03-09 10:25:45,2025-03-09 02:25:45,1,214.62,213.04,214.04,370.35,369.85,371.22,12.57,26.06,10.89,2821.25,88.73,98.26,92.61,313.68,11184686,accumActiveEnergy decreased,-3034.0
15(예비건조기),2025-03-09 10:25:50,2025-03-09 02:25:50,1,219.11,211.75,212.7,373.12,367.57,373.94,20.98,28.44,8.83,3332.37,91.85,86.59,88.15,528.37,11184691,accumActiveEnergy decreased,-3032.0
15(예비건조기),2025-03-09 10:25:55,2025-03-09 02:25:55,1,216.6,212.98,214.64,372.02,370.31,373.45,24.24,14.01,8.87,2703.54,98.28,86.88,91.95,683.24,11184694,accumActiveEnergy decreased,-3032.0
15(예비건조기),2025-03-09 10:26:00,2025-03-09 02:26:00,1,218.91,211.51,211.58,372.74,366.4,372.81,10.35,5.99,24.59,2329.23,93.3,93.3,96.4,662.59,11184698,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:26:05,2025-03-09 02:26:05,1,215.81,214.67,217.83,372.8,374.55,375.54,16.95,27.55,28.58,4213.0,92.69,86.92,99.17,769.29,11184703,accumActiveEnergy decreased,-3030.0
15(예비건조기),2025-03-09 10:26:10,2025-03-09 02:26:10,1,216.83,219.53,217.03,377.89,378.07,375.73,7.14,8.99,5.44,1254.09,95.9,91.36,98.45,167.61,11184705,accumActiveEnergy decreased,-3033.0
15(예비건조기),2025-03-09 10:26:15,2025-03-09 02:26:15,1,215.58,210.77,212.37,369.22,366.44,370.6,13.28,20.67,9.56,2466.36,86.71,92.85,91.22,476.0,11184709,accumActiveEnergy decreased,-3032.0
15(예비건조기),2025-03-09 10:26:20,2025-03-09 02:26:20,1,210.61,212.98,210.89,366.83,367.06,365.02,21.62,25.75,25.64,4118.73,86.86,96.5,91.53,576.78,11184714,accumActiveEnergy decreased,-3031.0
15(예비건조기),2025-03-09 10:26:25,2025-03-09 02:26:25,1,211.01,211.35,216.68,365.76,370.67,370.38,27.8,7.37,26.68,3521.63,90.97,89.51,94.03,960.9,11184719,accumActiveEnergy decreased,-3029.0
15(예비건조기),2025-03-09 10:26:30,2025-03-09 02:26:30,1,214.18,216.35,211.84,372.84,370.81,368.93,13.73,22.64,6.12,2436.03,92.52,94.41,98.59,347.14,11184723,accumActiveEnergy decreased,-3028.0
15(예비건조기),2025-03-09 10:26:35,2025-03-09 02:26:35,1,216.76,213.0,211.49,372.16,367.6,370.86,28.57,28.87,9.07,3802.71,85.38,89.02,96.18,401.98,11184728,accumActiveEnergy decreased,-3026.0
15(예비건조기),2025-03-09 10:26:40,2025-03-09 02:26:40,1,218.17,217.84,213.26,377.59,373.34,373.62,20.96,28.94,19.12,3988.0,90.47,88.24,87.86,838.71,11184733,accumActiveEnergy decreased,-3025.0
15(예비건조기),2025-03-09 10:26:45,2025-03-09 02:26:45,1,213.02,213.75,215.02,369.58,371.31,370.68,29.33,27.67,22.37,4525.67,97.6,87.62,92.82,625.37,11184740,accumActiveEnergy decreased,-3022.0
15(예비건조기),2025-03-09 10:26:50,2025-03-09 02:26:50,1,211.75,214.52,218.26,369.15,374.79,372.39,24.17,20.4,22.83,3860.73,96.61,99.64,85.66,672.95,11184745,accumActiveEnergy decreased,-3020.0
15(예비건조기),2025-03-09 10:26:55,2025-03-09 02:26:55,1,218.25,210.3,216.3,371.12,369.43,376.31,18.34,22.88,7.0,2754.05,99.08,87.05,86.26,325.18,11184749,accumActiveEnergy decreased,-3021.0
15(예비건조기),2025-03-09 10:27:00,2025-03-09 02:27:00,1,215.14,212.08,212.38,369.98,367.58,370.23,27.97,25.21,17.95,4047.12,92.18,99.85,88.42,946.38,11184755,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:27:05,2025-03-09 02:27:05,1,214.58,216.46,216.32,373.28,374.79,373.16,24.41,19.43,14.98,3382.04,91.57,91.23,98.56,528.54,11184759,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:27:10,2025-03-09 02:27:10,1,211.51,214.66,217.17,369.07,373.97,371.24,29.31,8.55,5.31,2449.91,90.45,88.55,99.19,377.23,11184763,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:27:15,2025-03-09 02:27:15,1,215.27,215.05,217.18,372.65,374.31,374.5,21.05,19.12,20.87,3513.44,89.52,97.11,87.54,727.45,11184767,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:27:20,2025-03-09 02:27:20,1,217.2,217.31,211.96,376.28,371.75,371.65,7.34,15.31,13.66,2084.3,92.97,86.85,93.07,259.35,11184770,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:27:25,2025-03-09 02:27:25,1,216.03,218.58,213.04,376.37,373.79,371.57,18.98,5.4,29.77,3099.3,89.62,94.46,90.72,611.26,11184775,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:27:30,2025-03-09 02:27:30,1,212.07,213.81,212.42,368.8,369.11,367.6,19.43,6.2,29.25,3109.24,90.23,96.43,89.63,572.77,11184779,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:27:35,2025-03-09 02:27:35,1,218.9,216.17,218.74,376.77,376.63,378.99,8.78,9.86,18.09,2136.74,98.78,86.67,98.99,233.45,11184782,accumActiveEnergy decreased,-3020.0
15(예비건조기),2025-03-09 10:27:40,2025-03-09 02:27:40,1,216.03,212.5,213.73,371.11,369.12,372.18,8.95,7.79,29.18,2620.57,97.03,97.65,99.84,754.36,11184786,accumActiveEnergy decreased,-3021.0
15(예비건조기),2025-03-09 10:27:45,2025-03-09 02:27:45,1,213.07,213.48,213.97,369.4,370.18,369.82,11.79,17.77,12.93,2419.7,91.76,94.79,87.77,322.04,11184789,accumActiveEnergy decreased,-3022.0
15(예비건조기),2025-03-09 10:27:50,2025-03-09 02:27:50,1,215.86,213.68,219.85,371.99,375.44,377.33,11.71,6.36,27.97,2676.31,90.55,85.92,96.1,444.26,11184793,accumActiveEnergy decreased,-3022.0
15(예비건조기),2025-03-09 10:27:55,2025-03-09 02:27:55,1,211.55,213.94,212.59,368.47,369.37,367.3,28.21,10.21,13.6,2944.58,99.06,98.52,94.34,310.09,11184797,accumActiveEnergy decreased,-3023.0
15(예비건조기),2025-03-09 10:28:00,2025-03-09 02:28:00,1,216.15,214.04,218.84,372.54,374.87,376.69,13.2,6.47,26.34,2667.18,91.97,98.75,99.93,750.1,11184800,accumActiveEnergy decreased,-3025.0
15(예비건조기),2025-03-09 10:28:05,2025-03-09 02:28:05,1,210.62,213.03,210.82,366.88,367.05,364.97,23.19,24.07,27.96,4241.62,88.35,86.39,88.39,676.22,11184806,accumActiveEnergy decreased,-3024.0
15(예비건조기),2025-03-09 10:28:10,2025-03-09 02:28:10,1,210.95,213.79,211.29,367.83,368.12,365.66,23.99,18.11,23.34,3697.18,85.67,86.02,93.9,1079.14,11184812,accumActiveEnergy decreased,-3021.0
15(예비건조기),2025-03-09 10:28:15,2025-03-09 02:28:15,1,215.24,211.55,211.45,369.6,366.32,369.52,26.41,15.03,7.83,2804.89,99.48,93.58,95.98,754.41,11184815,accumActiveEnergy decreased,-3023.0
15(예비건조기),2025-03-09 10:28:20,2025-03-09 02:28:20,1,211.61,216.57,219.09,370.81,377.29,372.99,24.28,22.43,24.4,4090.8,97.26,99.37,95.43,928.69,11184821,accumActiveEnergy decreased,-3021.0
15(예비건조기),2025-03-09 10:28:25,2025-03-09 02:28:25,1,213.3,214.15,211.98,370.17,369.03,368.29,24.33,16.55,8.92,2832.88,91.45,89.57,96.55,839.52,11184825,accumActiveEnergy decreased,-3021.0
15(예비건조기),2025-03-09 10:28:30,2025-03-09 02:28:30,1,214.09,211.67,213.13,368.71,367.88,369.97,26.78,17.1,23.82,3848.29,92.31,95.03,96.59,626.87,11184830,accumActiveEnergy decreased,-3022.0
15(예비건조기),2025-03-09 10:28:35,2025-03-09 02:28:35,1,214.35,216.71,219.16,373.29,377.46,375.42,22.54,22.71,8.68,3107.33,85.82,94.71,88.69,340.31,11184835,accumActiveEnergy decreased,-3022.0
15(예비건조기),2025-03-09 10:28:40,2025-03-09 02:28:40,1,212.25,212.08,217.88,367.47,372.34,372.49,19.23,25.51,6.26,2895.31,91.11,94.78,87.62,645.99,11184839,accumActiveEnergy decreased,-3022.0
15(예비건조기),2025-03-09 10:28:45,2025-03-09 02:28:45,1,217.94,216.94,210.41,376.6,370.08,370.95,22.45,28.33,8.4,3414.7,91.86,97.57,89.47,863.35,11184843,accumActiveEnergy decreased,-3023.0
15(예비건조기),2025-03-09 10:28:50,2025-03-09 02:28:50,1,213.47,211.8,216.19,368.28,370.63,372.09,29.69,20.93,6.36,3238.47,85.88,88.06,93.8,436.13,11184848,accumActiveEnergy decreased,-3020.0
15(예비건조기),2025-03-09 10:28:55,2025-03-09 02:28:55,1,216.65,217.36,212.96,375.85,372.66,372.05,20.53,29.32,15.74,3780.07,93.64,98.7,88.14,660.71,11184853,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:29:00,2025-03-09 02:29:00,1,216.87,214.96,210.51,373.96,368.45,370.11,25.13,13.84,21.3,3442.63,93.93,85.82,88.42,408.6,11184858,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:29:05,2025-03-09 02:29:05,1,219.25,210.38,213.2,372.06,366.83,374.5,24.26,27.97,23.95,4348.92,99.36,96.77,90.0,561.16,11184864,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:29:10,2025-03-09 02:29:10,1,215.22,219.75,215.09,376.68,376.57,372.65,17.89,14.65,28.81,3537.96,86.93,91.89,87.26,547.94,11184869,accumActiveEnergy decreased,-3013.0
15(예비건조기),2025-03-09 10:29:15,2025-03-09 02:29:15,1,210.61,211.34,211.92,365.41,366.54,365.92,14.88,10.31,24.84,2820.58,94.56,87.88,97.12,639.52,11184873,accumActiveEnergy decreased,-3014.0
15(예비건조기),2025-03-09 10:29:20,2025-03-09 02:29:20,1,215.96,218.25,218.56,376.03,378.27,376.29,9.1,9.67,6.03,1438.27,95.48,94.3,94.05,343.66,11184875,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:29:25,2025-03-09 02:29:25,1,210.9,212.39,216.98,366.57,371.83,370.55,24.44,18.36,11.87,3101.1,86.42,86.25,89.64,783.21,11184879,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:29:30,2025-03-09 02:29:30,1,213.63,218.2,211.07,373.97,371.75,367.79,13.35,22.81,15.73,2973.24,98.99,85.21,88.17,788.25,11184883,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:29:35,2025-03-09 02:29:35,1,218.57,212.53,216.75,373.33,371.75,376.98,6.68,24.94,7.82,2254.98,89.01,86.49,91.37,519.34,11184886,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:29:40,2025-03-09 02:29:40,1,216.46,217.28,216.48,375.62,375.64,374.92,14.83,22.88,23.52,3538.99,95.15,95.17,90.81,562.11,11184891,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:29:45,2025-03-09 02:29:45,1,211.66,210.55,213.11,365.63,366.89,367.85,14.01,26.23,10.01,2832.16,99.48,96.63,87.7,459.09,11184895,accumActiveEnergy decreased,-3019.0
15(예비건조기),2025-03-09 10:29:50,2025-03-09 02:29:50,1,218.22,210.36,217.52,371.15,370.54,377.35,16.21,15.05,7.06,2196.65,98.94,91.17,99.91,462.82,11184898,accumActiveEnergy decreased,-3020.0
15(예비건조기),2025-03-09 10:29:55,2025-03-09 02:29:55,1,217.8,214.61,217.02,374.47,373.78,376.55,10.76,24.21,23.56,3373.92,87.47,98.51,91.73,898.36,11184903,accumActiveEnergy decreased,-3020.0
15(예비건조기),2025-03-09 10:30:00,2025-03-09 02:30:00,1,210.86,211.3,213.49,365.59,367.87,367.49,28.98,24.43,18.42,4054.98,94.85,96.73,95.34,1129.64,11184909,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:30:05,2025-03-09 02:30:05,1,215.59,217.68,218.9,375.22,378.08,376.27,16.74,17.19,29.07,3657.22,98.48,88.58,90.25,876.73,11184914,accumActiveEnergy decreased,-3016.0
15(예비건조기),2025-03-09 10:30:10,2025-03-09 02:30:10,1,216.52,218.06,211.72,376.34,372.19,370.85,29.81,11.66,17.72,3399.79,94.91,96.47,85.03,367.02,11184918,accumActiveEnergy decreased,-3016.0
15(예비건조기),2025-03-09 10:30:15,2025-03-09 02:30:15,1,213.96,219.22,212.78,375.13,374.11,369.55,14.25,26.33,17.11,3322.99,95.32,93.67,99.46,689.83,11184923,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:30:20,2025-03-09 02:30:20,1,219.41,216.75,219.68,377.71,377.95,380.25,18.23,21.19,9.13,2826.33,97.21,91.65,85.15,443.62,11184927,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:30:25,2025-03-09 02:30:25,1,219.13,219.91,210.78,380.2,372.97,372.3,13.34,19.95,8.11,2404.94,87.97,99.61,97.19,477.8,11184930,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:30:30,2025-03-09 02:30:30,1,217.37,212.61,214.9,372.36,370.23,374.34,17.59,26.4,10.07,3093.86,95.87,85.17,88.96,713.19,11184935,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:30:35,2025-03-09 02:30:35,1,214.17,217.24,211.04,373.6,370.89,368.23,22.14,24.67,22.31,3949.47,95.64,86.42,85.51,676.64,11184940,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:30:40,2025-03-09 02:30:40,1,217.52,217.28,216.37,376.54,375.54,375.75,22.18,25.56,7.26,3185.96,85.04,94.67,86.67,788.84,11184945,accumActiveEnergy decreased,-3016.0
15(예비건조기),2025-03-09 10:30:45,2025-03-09 02:30:45,1,215.52,215.56,219.69,373.31,376.92,376.89,7.37,24.2,29.7,3554.65,98.18,95.9,89.2,834.27,11184949,accumActiveEnergy decreased,-3018.0
15(예비건조기),2025-03-09 10:30:50,2025-03-09 02:30:50,1,215.04,214.06,210.99,371.6,368.09,368.94,15.4,5.34,18.77,2243.76,88.91,90.55,86.28,465.72,11184953,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:30:55,2025-03-09 02:30:55,1,219.89,217.61,218.67,378.88,377.82,379.79,27.51,18.02,19.67,3805.9,96.61,95.04,91.99,842.59,11184958,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:31:00,2025-03-09 02:31:00,1,214.59,210.38,217.78,368.02,370.78,374.43,26.32,6.34,18.26,2922.39,85.65,92.08,97.24,622.51,11184962,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:31:05,2025-03-09 02:31:05,1,214.59,215.35,212.61,372.32,370.62,369.95,23.28,6.65,25.72,3172.72,86.47,86.72,98.59,833.21,11184966,accumActiveEnergy decreased,-3016.0
15(예비건조기),2025-03-09 10:31:10,2025-03-09 02:31:10,1,211.09,210.19,211.79,364.83,365.43,366.21,8.44,26.12,20.97,3123.43,64.93,65.46,69.89,624.26,11184971,accumActiveEnergy decreased,-3014.0
15(예비건조기),2025-03-09 10:31:15,2025-03-09 02:31:15,1,218.31,215.49,210.15,375.67,368.61,371.04,16.79,29.36,12.63,3371.84,87.29,94.34,86.14,343.91,11184975,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:31:20,2025-03-09 02:31:20,1,211.15,216.74,214.1,370.55,373.1,368.26,17.38,29.5,5.07,2973.53,95.7,90.32,88.94,304.18,11184979,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:31:25,2025-03-09 02:31:25,1,219.82,211.53,219.62,373.55,373.38,380.56,20.51,23.34,16.52,3485.92,99.63,95.3,91.52,1003.09,11184984,accumActiveEnergy decreased,-3012.0
15(예비건조기),2025-03-09 10:31:30,2025-03-09 02:31:30,1,211.02,215.0,218.56,368.93,375.46,372.02,7.93,28.42,6.23,2438.32,88.37,89.89,99.0,555.76,11184988,accumActiveEnergy decreased,-3014.0
15(예비건조기),2025-03-09 10:31:35,2025-03-09 02:31:35,1,214.04,217.3,212.21,373.54,371.96,369.13,23.78,11.33,22.23,3272.04,93.79,93.52,90.46,597.68,11184992,accumActiveEnergy decreased,-3016.0
15(예비건조기),2025-03-09 10:31:40,2025-03-09 02:31:40,1,216.95,215.35,210.53,374.37,368.81,370.2,23.32,7.12,26.47,3244.38,92.82,91.16,85.56,941.14,11184997,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:31:45,2025-03-09 02:31:45,1,219.24,214.82,218.63,375.89,375.37,379.2,21.44,18.26,26.16,3824.29,96.55,96.16,85.02,539.24,11185002,accumActiveEnergy decreased,-3014.0
15(예비건조기),2025-03-09 10:31:50,2025-03-09 02:31:50,1,215.14,211.39,214.13,369.37,368.5,371.75,19.91,27.59,18.16,3734.45,90.35,98.5,93.54,960.26,11185007,accumActiveEnergy decreased,-3015.0
15(예비건조기),2025-03-09 10:31:55,2025-03-09 02:31:55,1,219.49,218.31,215.37,379.14,375.57,376.59,5.15,12.66,9.58,1588.79,92.47,88.11,88.36,172.03,11185009,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:32:00,2025-03-09 02:32:00,1,219.43,216.55,216.62,377.56,375.12,377.62,19.02,14.55,11.82,2635.25,99.93,92.79,85.55,670.66,11185013,accumActiveEnergy decreased,-3017.0
15(예비건조기),2025-03-09 10:32:05,2025-03-09 02:32:05,1,214.23,210.35,213.85,367.69,367.36,370.71,29.03,7.05,8.85,2558.62,87.46,97.53,93.47,719.66,11185017,accumActiveEnergy decreased,-3017.0
